t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSMUSG00000002249	ENSMUST00000219703.Tead3	reg_2338	ENSMUST00000219703.Tead3.-1	one2one
ENSMUSG00000002249	ENSMUST00000114799.Tead3	reg_2338	ENSMUST00000114799.Tead3.-1	one2one
ENSMUSG00000002249	ENSMUST00000154873.Tead3	reg_2338	ENSMUST00000154873.Tead3.-1	one2one
ENSMUSG00000002249	ENSMUST00000156862.Tead3	reg_2338	ENSMUST00000156862.Tead3.-1	one2one
ENSMUSG00000031966	ENSMUST00000210274.Glb1l3	reg_15467	ENSMUST00000210274.Glb1l3.260	one2one
ENSMUSG00000031966	ENSMUST00000034448.Glb1l3	reg_15467	ENSMUST00000034448.Glb1l3.260	one2one
ENSMUSG00000018537	ENSMUST00000018681.Pcgf2	reg_9580	ENSMUST00000018681.Pcgf2.19286	one2one
ENSMUSG00000018537	ENSMUST00000179765.Pcgf2	reg_9580	ENSMUST00000179765.Pcgf2.19286	one2one
ENSMUSG00000018537	ENSMUST00000169807.Pcgf2	reg_9580	ENSMUST00000169807.Pcgf2.19286	one2one
ENSMUSG00000018537	ENSMUST00000103148.Pcgf2	reg_9580	ENSMUST00000103148.Pcgf2.19286	one2one
ENSMUSG00000094379	ENSMUST00000228020.Vmn1r202	reg_16074	ENSMUST00000228020.Vmn1r202.159207	one2one
ENSMUSG00000029772	ENSMUST00000115238.Ahcyl2	reg_3555	ENSMUST00000115238.Ahcyl2.-1	one2one
ENSMUSG00000029772	ENSMUST00000102995.Ahcyl2	reg_3555	ENSMUST00000102995.Ahcyl2.-1	one2one
ENSMUSG00000029772	ENSMUST00000064872.Ahcyl2	reg_3555	ENSMUST00000064872.Ahcyl2.-1	one2one
ENSMUSG00000029772	ENSMUST00000115242.Ahcyl2	reg_3555	ENSMUST00000115242.Ahcyl2.-1	one2one
ENSMUSG00000023987	ENSMUST00000024782.Pgc	reg_8705	ENSMUST00000024782.Pgc.2360	one2one
ENSMUSG00000030494	ENSMUST00000085556.Rhpn2	reg_873	ENSMUST00000085556.Rhpn2.-1	one2one
ENSMUSG00000030494	ENSMUST00000032705.Rhpn2	reg_873	ENSMUST00000032705.Rhpn2.-1	one2one
ENSMUSG00000033083	ENSMUST00000162617.Tbc1d4	reg_14655	ENSMUST00000162617.Tbc1d4.-1	one2one
ENSMUSG00000033083	ENSMUST00000161991.Tbc1d4	reg_14655	ENSMUST00000161991.Tbc1d4.-1	one2one
ENSMUSG00000042298	ENSMUST00000050646.Ttc19	reg_3604	ENSMUST00000050646.Ttc19.-1	one2one
ENSMUSG00000042298	ENSMUST00000101075.Ttc19	reg_3604	ENSMUST00000101075.Ttc19.-1	one2one
ENSMUSG00000024247	ENSMUST00000170794.Pkdcc	reg_4934	ENSMUST00000170794.Pkdcc.3477	one2one
ENSMUSG00000067764	ENSMUST00000114503.Xlr5c	None	None	one2zero
ENSMUSG00000037849	ENSMUST00000160565.Ifi206	None	None	one2zero
ENSMUSG00000036745	ENSMUST00000106134.Ttll7	reg_11738	ENSMUST00000106134.Ttll7.6087	one2one
ENSMUSG00000036745	ENSMUST00000170055.Ttll7	reg_11738	ENSMUST00000170055.Ttll7.6087	one2one
ENSMUSG00000036745	ENSMUST00000037942.Ttll7	reg_11738	ENSMUST00000037942.Ttll7.6087	one2one
ENSMUSG00000041351	ENSMUST00000097837.Rap1gap	reg_3574	ENSMUST00000097837.Rap1gap.209	one2one
ENSMUSG00000041351	ENSMUST00000047243.Rap1gap	reg_3574	ENSMUST00000047243.Rap1gap.209	one2one
ENSMUSG00000041351	ENSMUST00000105835.Rap1gap	reg_3574	ENSMUST00000105835.Rap1gap.209	one2one
ENSMUSG00000070601	ENSMUST00000233146.Vmn2r84	None	None	one2zero
ENSMUSG00000070601	ENSMUST00000094502.Vmn2r84	None	None	one2zero
ENSMUSG00000030670	ENSMUST00000032908.Cyp2r1	reg_12222	ENSMUST00000032908.Cyp2r1.-1	one2one
ENSMUSG00000072905	ENSMUST00000110147.Gm2016	None	None	one2zero
ENSMUSG00000037820	ENSMUST00000103122.Tgm2	reg_15970	ENSMUST00000103122.Tgm2.3729	one2one
ENSMUSG00000094472	ENSMUST00000178312.Gm21897	None	None	one2zero
ENSMUSG00000067149	ENSMUST00000087033.Jchain	reg_10246	ENSMUST00000087033.Jchain.46870	one2one
ENSMUSG00000068431	ENSMUST00000217437.Olfr742	None	None	one2zero
ENSMUSG00000068431	ENSMUST00000213935.Olfr742	None	None	one2zero
ENSMUSG00000068431	ENSMUST00000089836.Olfr742	None	None	one2zero
ENSMUSG00000049904	ENSMUST00000059319.Tmem17	reg_10966	ENSMUST00000059319.Tmem17.36379	one2one
ENSMUSG00000024067	ENSMUST00000232687.Dpy30	reg_6353	ENSMUST00000232687.Dpy30.-1	one2one
ENSMUSG00000024067	ENSMUST00000112571.Dpy30	reg_6353	ENSMUST00000112571.Dpy30.-1	one2one
ENSMUSG00000024067	ENSMUST00000164832.Dpy30	reg_6353	ENSMUST00000164832.Dpy30.-1	one2one
ENSMUSG00000024067	ENSMUST00000233581.Dpy30	reg_6353	ENSMUST00000233581.Dpy30.-1	one2one
ENSMUSG00000015599	ENSMUST00000225808.Ttbk1	reg_10439	ENSMUST00000225808.Ttbk1.-1	one2one
ENSMUSG00000015599	ENSMUST00000047034.Ttbk1	reg_10439	ENSMUST00000047034.Ttbk1.-1	one2one
ENSMUSG00000050526	ENSMUST00000162187.Mgat4f	None	None	one2zero
ENSMUSG00000024411	ENSMUST00000238946.Aqp4	reg_4838	ENSMUST00000238946.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000234473.Aqp4	reg_4838	ENSMUST00000234473.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000234053.Aqp4	reg_4838	ENSMUST00000234053.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000235044.Aqp4	reg_4838	ENSMUST00000235044.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000234518.Aqp4	reg_4838	ENSMUST00000234518.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000079081.Aqp4	reg_4838	ENSMUST00000079081.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000234466.Aqp4	reg_4838	ENSMUST00000234466.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000234643.Aqp4	reg_4838	ENSMUST00000234643.Aqp4.6041	one2one
ENSMUSG00000024411	ENSMUST00000234391.Aqp4	reg_4838	ENSMUST00000234391.Aqp4.6041	one2one
ENSMUSG00000040809	ENSMUST00000063062.Chil3	None	None	one2zero
ENSMUSG00000019852	ENSMUST00000215836.Arfgef3	reg_293	ENSMUST00000215836.Arfgef3.-1	one2one
ENSMUSG00000019852	ENSMUST00000019999.Arfgef3	reg_293	ENSMUST00000019999.Arfgef3.-1	one2one
ENSMUSG00000037525	ENSMUST00000040313.Bcdin3d	reg_17351	ENSMUST00000040313.Bcdin3d.45851	one2one
ENSMUSG00000074403	ENSMUST00000098843.H3c13	None	None	one2zero
ENSMUSG00000094205	ENSMUST00000178158.Gm8926	None	None	one2zero
ENSMUSG00000039316	ENSMUST00000044503.Rftn1	reg_1121	ENSMUST00000044503.Rftn1.-1	one2one
ENSMUSG00000022900	ENSMUST00000119464.Ildr1	reg_7357	ENSMUST00000119464.Ildr1.-1	one2one
ENSMUSG00000022900	ENSMUST00000089618.Ildr1	reg_7357	ENSMUST00000089618.Ildr1.-1	one2one
ENSMUSG00000022900	ENSMUST00000023617.Ildr1	reg_7357	ENSMUST00000023617.Ildr1.-1	one2one
ENSMUSG00000060807	ENSMUST00000044159.Serpina6	reg_7931	ENSMUST00000044159.Serpina6.29295	one2one
ENSMUSG00000027488	ENSMUST00000109728.Snta1	reg_10221	ENSMUST00000109728.Snta1.-1	one2one
ENSMUSG00000027488	ENSMUST00000028991.Snta1	reg_10221	ENSMUST00000028991.Snta1.-1	one2one
ENSMUSG00000022335	ENSMUST00000162173.Zfat	reg_3283	ENSMUST00000162173.Zfat.-1	one2one
ENSMUSG00000022335	ENSMUST00000160248.Zfat	reg_3283	ENSMUST00000160248.Zfat.-1	one2one
ENSMUSG00000022335	ENSMUST00000162054.Zfat	reg_3283	ENSMUST00000162054.Zfat.-1	one2one
ENSMUSG00000022388	ENSMUST00000109371.Ttll8	reg_2316	ENSMUST00000109371.Ttll8.-1	one2one
ENSMUSG00000023972	ENSMUST00000044442.Ptk7	reg_10868	ENSMUST00000044442.Ptk7.-1	one2one
ENSMUSG00000054611	ENSMUST00000047898.Kdm2a	reg_561	ENSMUST00000047898.Kdm2a.-1	one2one
ENSMUSG00000054611	ENSMUST00000075856.Kdm2a	reg_561	ENSMUST00000075856.Kdm2a.-1	one2one
ENSMUSG00000029813	ENSMUST00000031837.Doxl1	None	None	one2zero
ENSMUSG00000048031	ENSMUST00000193229.Fcrl5	None	None	one2zero
ENSMUSG00000048031	ENSMUST00000194102.Fcrl5	None	None	one2zero
ENSMUSG00000048031	ENSMUST00000049926.Fcrl5	None	None	one2zero
ENSMUSG00000048031	ENSMUST00000178261.Fcrl5	None	None	one2zero
ENSMUSG00000048031	ENSMUST00000166297.Fcrl5	None	None	one2zero
ENSMUSG00000025359	ENSMUST00000054125.Pmel	reg_14969	ENSMUST00000054125.Pmel.-1	one2one
ENSMUSG00000069733	ENSMUST00000133493.Ube2u	None	None	one2zero
ENSMUSG00000091474	ENSMUST00000163475.2610021A01Rik	None	None	one2zero
ENSMUSG00000079180	ENSMUST00000111224.Mptx2	reg_15254	ENSMUST00000111224.Mptx2.19119	many2one
ENSMUSG00000026531	ENSMUST00000027816.Mptx1	reg_15254	ENSMUST00000027816.Mptx1.28763	many2one
ENSMUSG00000048154	ENSMUST00000023741.Kmt2d	reg_17115	ENSMUST00000023741.Kmt2d.855	one2one
ENSMUSG00000048154	ENSMUST00000178486.Kmt2d	reg_17115	ENSMUST00000178486.Kmt2d.855	one2one
ENSMUSG00000095975	ENSMUST00000184016.Cphx1	reg_2070	ENSMUST00000184016.Cphx1.31378	many2one
ENSMUSG00000094817	ENSMUST00000184577.Cphx3	reg_2070	ENSMUST00000184577.Cphx3.31524	many2one
ENSMUSG00000098463	ENSMUST00000168149.Cphx2	reg_2070	ENSMUST00000168149.Cphx2.31489	many2one
ENSMUSG00000094589	ENSMUST00000172322.Vmn1r118	None	None	one2zero
ENSMUSG00000056305	ENSMUST00000070345.Usp39	None	None	one2zero
ENSMUSG00000032215	ENSMUST00000034738.Rsl24d1	reg_7572	ENSMUST00000034738.Rsl24d1.90270	one2one
ENSMUSG00000032215	ENSMUST00000165177.Rsl24d1	reg_7572	ENSMUST00000165177.Rsl24d1.90270	one2one
ENSMUSG00000036733	ENSMUST00000042726.Rbm42	reg_14923	ENSMUST00000042726.Rbm42.31072	one2one
ENSMUSG00000036733	ENSMUST00000108141.Rbm42	reg_14923	ENSMUST00000108141.Rbm42.31072	one2one
ENSMUSG00000058147	ENSMUST00000080839.Xlr3c	None	None	one2zero
ENSMUSG00000095658	ENSMUST00000175853.Vmn2r-ps130	None	None	one2zero
ENSMUSG00000026618	ENSMUST00000027921.Iars2	reg_13223	ENSMUST00000027921.Iars2.4959	one2one
ENSMUSG00000094822	ENSMUST00000215723.Olfr243	None	None	one2zero
ENSMUSG00000094822	ENSMUST00000098194.Olfr243	None	None	one2zero
ENSMUSG00000044649	ENSMUST00000058987.Krtap4-2	None	None	one2zero
ENSMUSG00000029255	ENSMUST00000031172.Gnrhr	reg_3585	ENSMUST00000031172.Gnrhr.-1	one2one
ENSMUSG00000029255	ENSMUST00000094654.Gnrhr	reg_3585	ENSMUST00000094654.Gnrhr.-1	one2one
ENSMUSG00000026688	ENSMUST00000028005.Mgst3	reg_6659	ENSMUST00000028005.Mgst3.-1	one2one
ENSMUSG00000034912	ENSMUST00000223141.Mdga2	reg_1710	ENSMUST00000223141.Mdga2.-1	one2one
ENSMUSG00000034912	ENSMUST00000037181.Mdga2	reg_1710	ENSMUST00000037181.Mdga2.-1	one2one
ENSMUSG00000005397	ENSMUST00000005532.Nid1	reg_16792	ENSMUST00000005532.Nid1.-1	one2one
ENSMUSG00000057836	ENSMUST00000074619.Xlr3a	None	None	one2zero
ENSMUSG00000057836	ENSMUST00000114524.Xlr3a	None	None	one2zero
ENSMUSG00000029287	ENSMUST00000031224.Tgfbr3	None	None	one2zero
ENSMUSG00000024269	ENSMUST00000148255.Tpgs2	reg_4933	ENSMUST00000148255.Tpgs2.-1	one2one
ENSMUSG00000024269	ENSMUST00000115817.Tpgs2	reg_4933	ENSMUST00000115817.Tpgs2.-1	one2one
ENSMUSG00000038390	ENSMUST00000046893.Gpr162	reg_14524	ENSMUST00000046893.Gpr162.4816	one2one
ENSMUSG00000038390	ENSMUST00000204667.Gpr162	reg_14524	ENSMUST00000204667.Gpr162.4816	one2one
ENSMUSG00000015944	ENSMUST00000016088.Castor2	reg_12843	ENSMUST00000016088.Castor2.-1	one2one
ENSMUSG00000029249	ENSMUST00000113449.Rest	None	None	one2zero
ENSMUSG00000029249	ENSMUST00000080359.Rest	None	None	one2zero
ENSMUSG00000094484	ENSMUST00000178447.Gm21244	None	None	one2zero
ENSMUSG00000094484	ENSMUST00000189201.Gm21244	None	None	one2zero
ENSMUSG00000030834	ENSMUST00000002850.Abcc6	reg_9115	ENSMUST00000002850.Abcc6.-1	one2one
ENSMUSG00000005501	ENSMUST00000040783.Usp40	reg_1953	ENSMUST00000040783.Usp40.-1	one2one
ENSMUSG00000005501	ENSMUST00000187758.Usp40	reg_1953	ENSMUST00000187758.Usp40.-1	one2one
ENSMUSG00000031834	ENSMUST00000034296.Pik3r2	reg_8948	ENSMUST00000034296.Pik3r2.5609	one2one
ENSMUSG00000022622	ENSMUST00000023295.Acr	reg_10540	ENSMUST00000023295.Acr.444	one2one
ENSMUSG00000027805	ENSMUST00000066882.Pfn2	reg_17641	ENSMUST00000066882.Pfn2.14995	one2one
ENSMUSG00000058966	ENSMUST00000079423.Fam57b	reg_1993	ENSMUST00000079423.Fam57b.645	one2one
ENSMUSG00000058966	ENSMUST00000098032.Fam57b	reg_1993	ENSMUST00000098032.Fam57b.645	one2one
ENSMUSG00000058966	ENSMUST00000205324.Fam57b	reg_1993	ENSMUST00000205324.Fam57b.645	one2one
ENSMUSG00000058966	ENSMUST00000207020.Fam57b	reg_1993	ENSMUST00000207020.Fam57b.645	one2one
ENSMUSG00000056692	ENSMUST00000114859.Ilrun	reg_4160	ENSMUST00000114859.Ilrun.-1	one2one
ENSMUSG00000056692	ENSMUST00000233508.Ilrun	reg_4160	ENSMUST00000233508.Ilrun.-1	one2one
ENSMUSG00000056692	ENSMUST00000233533.Ilrun	reg_4160	ENSMUST00000233533.Ilrun.-1	one2one
ENSMUSG00000056692	ENSMUST00000233131.Ilrun	reg_4160	ENSMUST00000233131.Ilrun.-1	one2one
ENSMUSG00000056692	ENSMUST00000114863.Ilrun	reg_4160	ENSMUST00000114863.Ilrun.-1	one2one
ENSMUSG00000056692	ENSMUST00000075076.Ilrun	reg_4160	ENSMUST00000075076.Ilrun.-1	one2one
ENSMUSG00000075128	ENSMUST00000216713.Olfr1177-ps	reg_16640	ENSMUST00000216713.Olfr1177-ps.47535	one2one
ENSMUSG00000033794	ENSMUST00000166599.Lpcat2b	reg_16246	ENSMUST00000166599.Lpcat2b.29815	one2one
ENSMUSG00000025050	ENSMUST00000026032.Pcgf6	reg_15937	ENSMUST00000026032.Pcgf6.25671	one2one
ENSMUSG00000039342	ENSMUST00000053499.Ankar	reg_7811	ENSMUST00000053499.Ankar.-1	one2one
ENSMUSG00000039342	ENSMUST00000211837.Ankar	reg_7811	ENSMUST00000211837.Ankar.-1	one2one
ENSMUSG00000039342	ENSMUST00000212573.Ankar	reg_7811	ENSMUST00000212573.Ankar.-1	one2one
ENSMUSG00000004364	ENSMUST00000164108.Cul3	reg_9140	ENSMUST00000164108.Cul3.832	one2one
ENSMUSG00000004364	ENSMUST00000163119.Cul3	reg_9140	ENSMUST00000163119.Cul3.832	one2one
ENSMUSG00000031935	ENSMUST00000034411.Med17	reg_8886	ENSMUST00000034411.Med17.24903	one2one
ENSMUSG00000024294	ENSMUST00000052838.Mib1	reg_4711	ENSMUST00000052838.Mib1.-1	one2one
ENSMUSG00000024294	ENSMUST00000165555.Mib1	reg_4711	ENSMUST00000165555.Mib1.-1	one2one
ENSMUSG00000033419	ENSMUST00000074468.Snap91	reg_2838	ENSMUST00000074468.Snap91.-1	one2one
ENSMUSG00000033419	ENSMUST00000074501.Snap91	reg_2838	ENSMUST00000074501.Snap91.-1	one2one
ENSMUSG00000033419	ENSMUST00000239074.Snap91	reg_2838	ENSMUST00000239074.Snap91.-1	one2one
ENSMUSG00000033419	ENSMUST00000098495.Snap91	reg_2838	ENSMUST00000098495.Snap91.-1	one2one
ENSMUSG00000033419	ENSMUST00000036347.Snap91	reg_2838	ENSMUST00000036347.Snap91.-1	one2one
ENSMUSG00000057367	ENSMUST00000074246.Birc2	reg_8637	ENSMUST00000074246.Birc2.6960	one2one
ENSMUSG00000057367	ENSMUST00000190341.Birc2	reg_8637	ENSMUST00000190341.Birc2.6960	one2one
ENSMUSG00000021583	ENSMUST00000169114.Erap1	reg_1122	ENSMUST00000169114.Erap1.-1	one2one
ENSMUSG00000027470	ENSMUST00000028970.Mylk2	reg_10970	ENSMUST00000028970.Mylk2.-1	one2one
ENSMUSG00000032671	ENSMUST00000040374.A930018P22Rik	reg_16949	ENSMUST00000040374.A930018P22Rik.38464	one2one
ENSMUSG00000043411	ENSMUST00000055131.Usp48	reg_3573	ENSMUST00000055131.Usp48.-1	one2one
ENSMUSG00000043411	ENSMUST00000105840.Usp48	reg_3573	ENSMUST00000105840.Usp48.-1	one2one
ENSMUSG00000118431	ENSMUST00000238772.Btbd35f25	None	None	one2zero
ENSMUSG00000020361	ENSMUST00000020630.Hspa4	reg_10524	ENSMUST00000020630.Hspa4.-1	one2one
ENSMUSG00000032578	ENSMUST00000085102.Cish	reg_2718	ENSMUST00000085102.Cish.156	one2one
ENSMUSG00000010136	ENSMUST00000010280.Pifo	reg_902	ENSMUST00000010280.Pifo.43235	one2one
ENSMUSG00000010136	ENSMUST00000066319.Pifo	reg_902	ENSMUST00000066319.Pifo.43235	one2one
ENSMUSG00000021303	ENSMUST00000021734.Gng4	reg_16258	ENSMUST00000021734.Gng4.48465	one2one
ENSMUSG00000070524	ENSMUST00000094337.Fcrlb	reg_5957	ENSMUST00000094337.Fcrlb.27996	one2one
ENSMUSG00000031365	ENSMUST00000114499.Zfp275	reg_9788	ENSMUST00000114499.Zfp275.10079	one2one
ENSMUSG00000031365	ENSMUST00000033731.Zfp275	reg_9788	ENSMUST00000033731.Zfp275.10079	one2one
ENSMUSG00000011960	ENSMUST00000012104.Ccnt1	reg_7235	ENSMUST00000012104.Ccnt1.-1	one2one
ENSMUSG00000011960	ENSMUST00000169707.Ccnt1	reg_7235	ENSMUST00000169707.Ccnt1.-1	one2one
ENSMUSG00000004565	ENSMUST00000208002.Pnpla6	reg_10574	ENSMUST00000208002.Pnpla6.3829	one2one
ENSMUSG00000004565	ENSMUST00000111070.Pnpla6	reg_10574	ENSMUST00000111070.Pnpla6.3829	one2one
ENSMUSG00000004565	ENSMUST00000207941.Pnpla6	reg_10574	ENSMUST00000207941.Pnpla6.3829	one2one
ENSMUSG00000004565	ENSMUST00000004681.Pnpla6	reg_10574	ENSMUST00000004681.Pnpla6.3829	one2one
ENSMUSG00000032518	ENSMUST00000217317.Rpsa	reg_13402	ENSMUST00000217317.Rpsa.24344	one2one
ENSMUSG00000032518	ENSMUST00000035105.Rpsa	reg_13402	ENSMUST00000035105.Rpsa.24344	one2one
ENSMUSG00000023952	ENSMUST00000172170.Gtpbp2	reg_11488	ENSMUST00000172170.Gtpbp2.789	one2one
ENSMUSG00000023952	ENSMUST00000024748.Gtpbp2	reg_11488	ENSMUST00000024748.Gtpbp2.789	one2one
ENSMUSG00000117924	ENSMUST00000010248.Tmem223	reg_9786	ENSMUST00000010248.Tmem223.11513	one2one
ENSMUSG00000063106	ENSMUST00000215928.Olfr1510	None	None	one2zero
ENSMUSG00000063106	ENSMUST00000079459.Olfr1510	None	None	one2zero
ENSMUSG00000035522	ENSMUST00000049420.Tsga8	None	None	one2zero
ENSMUSG00000053420	ENSMUST00000065826.Gm4792	None	None	one2zero
ENSMUSG00000024911	ENSMUST00000025847.Fibp	reg_3751	ENSMUST00000025847.Fibp.2643	one2one
ENSMUSG00000024911	ENSMUST00000225141.Fibp	reg_3751	ENSMUST00000225141.Fibp.2643	one2one
ENSMUSG00000036019	ENSMUST00000061506.Tmtc2	reg_10517	ENSMUST00000061506.Tmtc2.-1	one2one
ENSMUSG00000031551	ENSMUST00000033956.Ido1	reg_16412	ENSMUST00000033956.Ido1.-1	one2one
ENSMUSG00000118465	ENSMUST00000238426.Btbd35f19	None	None	one2zero
ENSMUSG00000093485	ENSMUST00000132298.Gm20708	None	None	one2zero
ENSMUSG00000046790	ENSMUST00000214131.Olfr1341	reg_7384	ENSMUST00000214131.Olfr1341.52249	one2one
ENSMUSG00000046790	ENSMUST00000061215.Olfr1341	reg_7384	ENSMUST00000061215.Olfr1341.52249	one2one
ENSMUSG00000046790	ENSMUST00000215117.Olfr1341	reg_7384	ENSMUST00000215117.Olfr1341.52249	one2one
ENSMUSG00000040541	ENSMUST00000046333.Tmem225	None	None	one2zero
ENSMUSG00000040340	ENSMUST00000161680.Tex45	reg_16627	ENSMUST00000161680.Tex45.73375	one2one
ENSMUSG00000000561	ENSMUST00000010278.Wdr77	reg_14625	ENSMUST00000010278.Wdr77.1503	one2one
ENSMUSG00000029718	ENSMUST00000031731.Pcolce	reg_10835	ENSMUST00000031731.Pcolce.6526	one2one
ENSMUSG00000029718	ENSMUST00000054564.Pcolce	reg_10835	ENSMUST00000054564.Pcolce.6526	one2one
ENSMUSG00000021496	ENSMUST00000124968.Pcbd2	reg_7254	ENSMUST00000124968.Pcbd2.-1	one2one
ENSMUSG00000021496	ENSMUST00000021958.Pcbd2	reg_7254	ENSMUST00000021958.Pcbd2.-1	one2one
ENSMUSG00000028822	ENSMUST00000030626.Tmem50a	reg_4389	ENSMUST00000030626.Tmem50a.-1	many2one
ENSMUSG00000028822	ENSMUST00000105863.Tmem50a	reg_4389	ENSMUST00000105863.Tmem50a.-1	many2one
ENSMUSG00000022964	ENSMUST00000023686.Tmem50b	reg_4389	ENSMUST00000023686.Tmem50b.-1	many2one
ENSMUSG00000094673	ENSMUST00000217073.Olfr1354	None	None	one2zero
ENSMUSG00000094673	ENSMUST00000075859.Olfr1354	None	None	one2zero
ENSMUSG00000094673	ENSMUST00000204587.Olfr1354	None	None	one2zero
ENSMUSG00000021156	ENSMUST00000110634.Zmynd11	reg_94	ENSMUST00000110634.Zmynd11.-1	one2one
ENSMUSG00000021156	ENSMUST00000110637.Zmynd11	reg_94	ENSMUST00000110637.Zmynd11.-1	one2one
ENSMUSG00000021156	ENSMUST00000110633.Zmynd11	reg_94	ENSMUST00000110633.Zmynd11.-1	one2one
ENSMUSG00000021156	ENSMUST00000110635.Zmynd11	reg_94	ENSMUST00000110635.Zmynd11.-1	one2one
ENSMUSG00000021156	ENSMUST00000110638.Zmynd11	reg_94	ENSMUST00000110638.Zmynd11.-1	one2one
ENSMUSG00000021156	ENSMUST00000062658.Zmynd11	reg_94	ENSMUST00000062658.Zmynd11.-1	one2one
ENSMUSG00000021156	ENSMUST00000110636.Zmynd11	reg_94	ENSMUST00000110636.Zmynd11.-1	one2one
ENSMUSG00000021156	ENSMUST00000222358.Zmynd11	reg_94	ENSMUST00000222358.Zmynd11.-1	one2one
ENSMUSG00000036545	ENSMUST00000040523.Adamts2	reg_10054	ENSMUST00000040523.Adamts2.-1	one2one
ENSMUSG00000036545	ENSMUST00000142118.Adamts2	reg_10054	ENSMUST00000142118.Adamts2.-1	one2one
ENSMUSG00000022261	ENSMUST00000022871.Sdc2	reg_15127	ENSMUST00000022871.Sdc2.-1	one2one
ENSMUSG00000021725	ENSMUST00000223949.Parp8	reg_290	ENSMUST00000223949.Parp8.-1	one2one
ENSMUSG00000021725	ENSMUST00000022239.Parp8	reg_290	ENSMUST00000022239.Parp8.-1	one2one
ENSMUSG00000040618	ENSMUST00000048781.Pck2	reg_12885	ENSMUST00000048781.Pck2.872	one2one
ENSMUSG00000040618	ENSMUST00000226519.Pck2	reg_12885	ENSMUST00000226519.Pck2.872	one2one
ENSMUSG00000040618	ENSMUST00000226352.Pck2	reg_12885	ENSMUST00000226352.Pck2.872	one2one
ENSMUSG00000060036	ENSMUST00000081650.Rpl3	reg_16606	ENSMUST00000081650.Rpl3.15694	one2one
ENSMUSG00000024191	ENSMUST00000135824.Bnip1	reg_9061	ENSMUST00000135824.Bnip1.6671	one2one
ENSMUSG00000024191	ENSMUST00000015725.Bnip1	reg_9061	ENSMUST00000015725.Bnip1.6671	one2one
ENSMUSG00000030432	ENSMUST00000032597.Rpl28	reg_5616	ENSMUST00000032597.Rpl28.172504	one2one
ENSMUSG00000030432	ENSMUST00000078432.Rpl28	reg_5616	ENSMUST00000078432.Rpl28.172504	one2one
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_11795	ENSMUST00000109342.Wfdc6a.390946	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_12830	ENSMUST00000109342.Wfdc6a.78964	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_13328	ENSMUST00000109342.Wfdc6a.355697	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_6157	ENSMUST00000109342.Wfdc6a.371317	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_12787	ENSMUST00000109342.Wfdc6a.610966	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_1964	ENSMUST00000109342.Wfdc6a.106404	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_17325	ENSMUST00000109342.Wfdc6a.346369	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_14019	ENSMUST00000109342.Wfdc6a.418899	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_9876	ENSMUST00000109342.Wfdc6a.111843	many2many
ENSMUSG00000074595	ENSMUST00000109342.Wfdc6a	reg_16033	ENSMUST00000109342.Wfdc6a.142732	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_12830	ENSMUST00000099096.Wfdc6a.78964	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_11795	ENSMUST00000099096.Wfdc6a.390946	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_6157	ENSMUST00000099096.Wfdc6a.371317	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_13328	ENSMUST00000099096.Wfdc6a.355697	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_12787	ENSMUST00000099096.Wfdc6a.610966	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_9876	ENSMUST00000099096.Wfdc6a.111843	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_16033	ENSMUST00000099096.Wfdc6a.142732	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_17325	ENSMUST00000099096.Wfdc6a.346369	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_14019	ENSMUST00000099096.Wfdc6a.418899	many2many
ENSMUSG00000074595	ENSMUST00000099096.Wfdc6a	reg_1964	ENSMUST00000099096.Wfdc6a.106404	many2many
