t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSMUSG00000094553	ENSMUST00000226577.Vmn1r50	reg_72	ENSMUST00000226577.Vmn1r50.31144	many2many
ENSMUSG00000094553	ENSMUST00000226577.Vmn1r50	reg_4619	ENSMUST00000226577.Vmn1r50.97246	many2many
ENSMUSG00000094553	ENSMUST00000081706.Vmn1r50	reg_71	ENSMUST00000081706.Vmn1r50.20033	many2many
ENSMUSG00000094553	ENSMUST00000089417.Vmn1r50	reg_71	ENSMUST00000089417.Vmn1r50.20033	many2many
ENSMUSG00000094553	ENSMUST00000089417.Vmn1r50	reg_7661	ENSMUST00000089417.Vmn1r50.135130	many2many
ENSMUSG00000094553	ENSMUST00000089417.Vmn1r50	reg_4619	ENSMUST00000089417.Vmn1r50.97246	many2many
ENSMUSG00000094553	ENSMUST00000089417.Vmn1r50	reg_72	ENSMUST00000089417.Vmn1r50.31144	many2many
ENSMUSG00000091013	ENSMUST00000227586.Vmn1r1	reg_3808	ENSMUST00000227586.Vmn1r1.60639	many2many
ENSMUSG00000091013	ENSMUST00000227586.Vmn1r1	reg_4619	ENSMUST00000227586.Vmn1r1.43896	many2many
ENSMUSG00000091013	ENSMUST00000227586.Vmn1r1	reg_71	ENSMUST00000227586.Vmn1r1.58028	many2many
ENSMUSG00000091013	ENSMUST00000227586.Vmn1r1	reg_72	ENSMUST00000227586.Vmn1r1.48330	many2many
ENSMUSG00000091013	ENSMUST00000227586.Vmn1r1	reg_3807	ENSMUST00000227586.Vmn1r1.48715	many2many
ENSMUSG00000091013	ENSMUST00000227586.Vmn1r1	reg_1588	ENSMUST00000227586.Vmn1r1.52126	many2many
ENSMUSG00000091013	ENSMUST00000227586.Vmn1r1	reg_7415	ENSMUST00000227586.Vmn1r1.49463	many2many
ENSMUSG00000091013	ENSMUST00000169123.Vmn1r1	reg_3808	ENSMUST00000169123.Vmn1r1.60639	many2many
ENSMUSG00000091013	ENSMUST00000169123.Vmn1r1	reg_3807	ENSMUST00000169123.Vmn1r1.48715	many2many
ENSMUSG00000091013	ENSMUST00000169123.Vmn1r1	reg_72	ENSMUST00000169123.Vmn1r1.48330	many2many
ENSMUSG00000091013	ENSMUST00000169123.Vmn1r1	reg_7415	ENSMUST00000169123.Vmn1r1.49463	many2many
ENSMUSG00000091013	ENSMUST00000169123.Vmn1r1	reg_1588	ENSMUST00000169123.Vmn1r1.52126	many2many
ENSMUSG00000091013	ENSMUST00000169123.Vmn1r1	reg_4619	ENSMUST00000169123.Vmn1r1.43896	many2many
ENSMUSG00000091013	ENSMUST00000169123.Vmn1r1	reg_71	ENSMUST00000169123.Vmn1r1.58028	many2many
ENSMUSG00000091013	ENSMUST00000227629.Vmn1r1	reg_71	ENSMUST00000227629.Vmn1r1.58028	many2many
ENSMUSG00000091013	ENSMUST00000227629.Vmn1r1	reg_4619	ENSMUST00000227629.Vmn1r1.43896	many2many
ENSMUSG00000091013	ENSMUST00000227629.Vmn1r1	reg_3808	ENSMUST00000227629.Vmn1r1.60639	many2many
ENSMUSG00000091013	ENSMUST00000227629.Vmn1r1	reg_7415	ENSMUST00000227629.Vmn1r1.49463	many2many
ENSMUSG00000091013	ENSMUST00000227629.Vmn1r1	reg_3807	ENSMUST00000227629.Vmn1r1.48715	many2many
ENSMUSG00000091013	ENSMUST00000227629.Vmn1r1	reg_1588	ENSMUST00000227629.Vmn1r1.52126	many2many
ENSMUSG00000091013	ENSMUST00000227629.Vmn1r1	reg_72	ENSMUST00000227629.Vmn1r1.48330	many2many
ENSMUSG00000068234	ENSMUST00000227456.Vmn1r44	reg_4619	ENSMUST00000227456.Vmn1r44.47440	many2many
ENSMUSG00000068234	ENSMUST00000226345.Vmn1r44	reg_4619	ENSMUST00000226345.Vmn1r44.47440	many2many
ENSMUSG00000068234	ENSMUST00000089420.Vmn1r44	reg_4619	ENSMUST00000089420.Vmn1r44.47440	many2many
ENSMUSG00000068234	ENSMUST00000228700.Vmn1r44	reg_4619	ENSMUST00000228700.Vmn1r44.47440	many2many
ENSMUSG00000068234	ENSMUST00000226760.Vmn1r44	reg_4619	ENSMUST00000226760.Vmn1r44.47440	many2many
ENSMUSG00000094586	ENSMUST00000228068.Vmn1r41	reg_7415	ENSMUST00000228068.Vmn1r41.72476	many2many
ENSMUSG00000094586	ENSMUST00000204949.Vmn1r41	reg_7415	ENSMUST00000204949.Vmn1r41.72476	many2many
ENSMUSG00000095932	ENSMUST00000203791.Vmn1r49	reg_72	ENSMUST00000203791.Vmn1r49.45091	many2many
ENSMUSG00000095932	ENSMUST00000203791.Vmn1r49	reg_7415	ENSMUST00000203791.Vmn1r49.70566	many2many
ENSMUSG00000095932	ENSMUST00000226368.Vmn1r49	reg_72	ENSMUST00000226368.Vmn1r49.45091	many2many
ENSMUSG00000095932	ENSMUST00000226368.Vmn1r49	reg_7415	ENSMUST00000226368.Vmn1r49.70566	many2many
ENSMUSG00000096051	ENSMUST00000226925.Vmn1r40	reg_16706	ENSMUST00000226925.Vmn1r40.107829	many2many
ENSMUSG00000096051	ENSMUST00000226925.Vmn1r40	reg_7415	ENSMUST00000226925.Vmn1r40.61003	many2many
ENSMUSG00000096051	ENSMUST00000226925.Vmn1r40	reg_7661	ENSMUST00000226925.Vmn1r40.109197	many2many
ENSMUSG00000096051	ENSMUST00000226925.Vmn1r40	reg_8898	ENSMUST00000226925.Vmn1r40.118374	many2many
ENSMUSG00000096051	ENSMUST00000226925.Vmn1r40	reg_4619	ENSMUST00000226925.Vmn1r40.46675	many2many
ENSMUSG00000096051	ENSMUST00000075158.Vmn1r40	reg_4619	ENSMUST00000075158.Vmn1r40.46675	many2many
ENSMUSG00000096051	ENSMUST00000228642.Vmn1r40	reg_8898	ENSMUST00000228642.Vmn1r40.118374	many2many
ENSMUSG00000096051	ENSMUST00000228642.Vmn1r40	reg_7415	ENSMUST00000228642.Vmn1r40.61003	many2many
ENSMUSG00000096051	ENSMUST00000228642.Vmn1r40	reg_7661	ENSMUST00000228642.Vmn1r40.109197	many2many
ENSMUSG00000096051	ENSMUST00000228642.Vmn1r40	reg_4619	ENSMUST00000228642.Vmn1r40.46675	many2many
ENSMUSG00000060816	ENSMUST00000226520.Vmn1r52	reg_74	ENSMUST00000226520.Vmn1r52.46403	many2many
ENSMUSG00000060816	ENSMUST00000226520.Vmn1r52	reg_3807	ENSMUST00000226520.Vmn1r52.42398	many2many
ENSMUSG00000060816	ENSMUST00000227893.Vmn1r52	reg_3807	ENSMUST00000227893.Vmn1r52.42398	many2many
ENSMUSG00000060816	ENSMUST00000227893.Vmn1r52	reg_74	ENSMUST00000227893.Vmn1r52.46403	many2many
ENSMUSG00000060816	ENSMUST00000228394.Vmn1r52	reg_3807	ENSMUST00000228394.Vmn1r52.42398	many2many
ENSMUSG00000060816	ENSMUST00000228394.Vmn1r52	reg_74	ENSMUST00000228394.Vmn1r52.46403	many2many
ENSMUSG00000060816	ENSMUST00000228665.Vmn1r52	reg_73	ENSMUST00000228665.Vmn1r52.47602	many2many
ENSMUSG00000060816	ENSMUST00000228665.Vmn1r52	reg_3807	ENSMUST00000228665.Vmn1r52.42398	many2many
ENSMUSG00000060816	ENSMUST00000228665.Vmn1r52	reg_74	ENSMUST00000228665.Vmn1r52.46403	many2many
ENSMUSG00000060724	ENSMUST00000228680.Vmn1r47	reg_4618	ENSMUST00000228680.Vmn1r47.31279	many2many
ENSMUSG00000060724	ENSMUST00000228680.Vmn1r47	reg_71	ENSMUST00000228680.Vmn1r47.31144	many2many
ENSMUSG00000060724	ENSMUST00000074881.Vmn1r47	reg_71	ENSMUST00000074881.Vmn1r47.31144	many2many
ENSMUSG00000060724	ENSMUST00000227811.Vmn1r47	reg_71	ENSMUST00000227811.Vmn1r47.31144	many2many
ENSMUSG00000060724	ENSMUST00000227811.Vmn1r47	reg_4618	ENSMUST00000227811.Vmn1r47.31279	many2many
ENSMUSG00000060724	ENSMUST00000227229.Vmn1r47	reg_71	ENSMUST00000227229.Vmn1r47.31144	many2many
ENSMUSG00000060724	ENSMUST00000227229.Vmn1r47	reg_4618	ENSMUST00000227229.Vmn1r47.31279	many2many
ENSMUSG00000044248	ENSMUST00000227977.Vmn1r45	reg_4619	ENSMUST00000227977.Vmn1r45.38644	many2many
ENSMUSG00000044248	ENSMUST00000054202.Vmn1r45	reg_4619	ENSMUST00000054202.Vmn1r45.38644	many2many
ENSMUSG00000044248	ENSMUST00000227426.Vmn1r45	reg_4619	ENSMUST00000227426.Vmn1r45.38644	many2many
ENSMUSG00000044248	ENSMUST00000228662.Vmn1r45	reg_4619	ENSMUST00000228662.Vmn1r45.38644	many2many
ENSMUSG00000062818	ENSMUST00000228880.Vmn1r51	reg_4619	ENSMUST00000228880.Vmn1r51.31279	many2many
ENSMUSG00000062818	ENSMUST00000228880.Vmn1r51	reg_7415	ENSMUST00000228880.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000228880.Vmn1r51	reg_72	ENSMUST00000228880.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000228880.Vmn1r51	reg_1588	ENSMUST00000228880.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000228880.Vmn1r51	reg_71	ENSMUST00000228880.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000226977.Vmn1r51	reg_4619	ENSMUST00000226977.Vmn1r51.31279	many2many
ENSMUSG00000062818	ENSMUST00000226977.Vmn1r51	reg_72	ENSMUST00000226977.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000226977.Vmn1r51	reg_71	ENSMUST00000226977.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000226977.Vmn1r51	reg_1588	ENSMUST00000226977.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000226977.Vmn1r51	reg_7415	ENSMUST00000226977.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000227911.Vmn1r51	reg_7415	ENSMUST00000227911.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000227911.Vmn1r51	reg_71	ENSMUST00000227911.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000227911.Vmn1r51	reg_72	ENSMUST00000227911.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000227911.Vmn1r51	reg_4619	ENSMUST00000227911.Vmn1r51.31279	many2many
ENSMUSG00000062818	ENSMUST00000227911.Vmn1r51	reg_1588	ENSMUST00000227911.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000227109.Vmn1r51	reg_72	ENSMUST00000227109.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000227109.Vmn1r51	reg_71	ENSMUST00000227109.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000227109.Vmn1r51	reg_7415	ENSMUST00000227109.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000227109.Vmn1r51	reg_4619	ENSMUST00000227109.Vmn1r51.31279	many2many
ENSMUSG00000062818	ENSMUST00000227109.Vmn1r51	reg_1588	ENSMUST00000227109.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000227876.Vmn1r51	reg_4619	ENSMUST00000227876.Vmn1r51.31279	many2many
ENSMUSG00000062818	ENSMUST00000227876.Vmn1r51	reg_71	ENSMUST00000227876.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000227876.Vmn1r51	reg_72	ENSMUST00000227876.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000227876.Vmn1r51	reg_1588	ENSMUST00000227876.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000227876.Vmn1r51	reg_7415	ENSMUST00000227876.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000227766.Vmn1r51	reg_1588	ENSMUST00000227766.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000227766.Vmn1r51	reg_71	ENSMUST00000227766.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000227766.Vmn1r51	reg_7415	ENSMUST00000227766.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000227766.Vmn1r51	reg_4619	ENSMUST00000227766.Vmn1r51.31279	many2many
ENSMUSG00000062818	ENSMUST00000227766.Vmn1r51	reg_72	ENSMUST00000227766.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000072859.Vmn1r51	reg_72	ENSMUST00000072859.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000072859.Vmn1r51	reg_7415	ENSMUST00000072859.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000174204.Vmn1r51	reg_4619	ENSMUST00000174204.Vmn1r51.31279	many2many
ENSMUSG00000062818	ENSMUST00000174204.Vmn1r51	reg_7415	ENSMUST00000174204.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000174204.Vmn1r51	reg_71	ENSMUST00000174204.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000174204.Vmn1r51	reg_72	ENSMUST00000174204.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000174204.Vmn1r51	reg_1588	ENSMUST00000174204.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000226542.Vmn1r51	reg_1588	ENSMUST00000226542.Vmn1r51.78535	many2many
ENSMUSG00000062818	ENSMUST00000226542.Vmn1r51	reg_72	ENSMUST00000226542.Vmn1r51.20033	many2many
ENSMUSG00000062818	ENSMUST00000226542.Vmn1r51	reg_7415	ENSMUST00000226542.Vmn1r51.56445	many2many
ENSMUSG00000062818	ENSMUST00000226542.Vmn1r51	reg_71	ENSMUST00000226542.Vmn1r51.72665	many2many
ENSMUSG00000062818	ENSMUST00000226542.Vmn1r51	reg_4619	ENSMUST00000226542.Vmn1r51.31279	many2many
ENSMUSG00000068232	ENSMUST00000089419.Vmn1r42	reg_3807	ENSMUST00000089419.Vmn1r42.49558	many2many
ENSMUSG00000068232	ENSMUST00000089419.Vmn1r42	reg_1588	ENSMUST00000089419.Vmn1r42.93190	many2many
ENSMUSG00000068232	ENSMUST00000226436.Vmn1r42	reg_7415	ENSMUST00000226436.Vmn1r42.103898	many2many
ENSMUSG00000068232	ENSMUST00000226436.Vmn1r42	reg_1588	ENSMUST00000226436.Vmn1r42.93190	many2many
ENSMUSG00000047203	ENSMUST00000226921.Vmn1r54	reg_71	ENSMUST00000226921.Vmn1r54.45811	many2many
ENSMUSG00000061653	ENSMUST00000226715.Vmn1r46	reg_72	ENSMUST00000226715.Vmn1r46.32862	many2many
ENSMUSG00000061653	ENSMUST00000226715.Vmn1r46	reg_4619	ENSMUST00000226715.Vmn1r46.34097	many2many
ENSMUSG00000061653	ENSMUST00000228401.Vmn1r46	reg_72	ENSMUST00000228401.Vmn1r46.32862	many2many
ENSMUSG00000061653	ENSMUST00000228401.Vmn1r46	reg_4619	ENSMUST00000228401.Vmn1r46.34097	many2many
ENSMUSG00000061653	ENSMUST00000205088.Vmn1r46	reg_4619	ENSMUST00000205088.Vmn1r46.34097	many2many
ENSMUSG00000061653	ENSMUST00000205088.Vmn1r46	reg_72	ENSMUST00000205088.Vmn1r46.32862	many2many
ENSMUSG00000001985	ENSMUST00000030676.Grik3	reg_8480	ENSMUST00000030676.Grik3.-1	one2one
ENSMUSG00000018507	ENSMUST00000102643.Trpv2	reg_7238	ENSMUST00000102643.Trpv2.-1	one2one
ENSMUSG00000018507	ENSMUST00000018651.Trpv2	reg_7238	ENSMUST00000018651.Trpv2.-1	one2one
ENSMUSG00000095961	ENSMUST00000171741.Vmn2r102	None	None	one2zero
ENSMUSG00000051977	ENSMUST00000233295.Prdm9	reg_11672	ENSMUST00000233295.Prdm9.-1	one2one
ENSMUSG00000051977	ENSMUST00000167994.Prdm9	reg_11672	ENSMUST00000167994.Prdm9.-1	one2one
ENSMUSG00000007216	ENSMUST00000204095.Zfp775	reg_4308	ENSMUST00000204095.Zfp775.8551	one2one
ENSMUSG00000007216	ENSMUST00000061720.Zfp775	reg_4308	ENSMUST00000061720.Zfp775.8551	one2one
ENSMUSG00000038994	ENSMUST00000038928.Hils1	reg_3502	ENSMUST00000038928.Hils1.1336	one2one
ENSMUSG00000043314	ENSMUST00000215691.Olfr30	reg_6362	ENSMUST00000215691.Olfr30.19826	one2one
ENSMUSG00000043314	ENSMUST00000055204.Olfr30	reg_6362	ENSMUST00000055204.Olfr30.19826	one2one
ENSMUSG00000020467	ENSMUST00000020759.Efemp1	reg_2986	ENSMUST00000020759.Efemp1.-1	one2one
ENSMUSG00000029433	ENSMUST00000111587.Diablo	reg_8063	ENSMUST00000111587.Diablo.8623	one2one
ENSMUSG00000101605	ENSMUST00000190995.Ace3	reg_4221	ENSMUST00000190995.Ace3.3102	one2one
ENSMUSG00000035049	ENSMUST00000038677.Rrp12	reg_407	ENSMUST00000038677.Rrp12.-1	one2one
ENSMUSG00000026275	ENSMUST00000027494.Ppp1r7	reg_3490	ENSMUST00000027494.Ppp1r7.2497	one2one
ENSMUSG00000075588	ENSMUST00000100523.Hoxb2	reg_5405	ENSMUST00000100523.Hoxb2.107	one2one
ENSMUSG00000054568	ENSMUST00000067695.Usp17la	None	None	one2zero
ENSMUSG00000052736	ENSMUST00000145984.Klrc2	None	None	one2zero
ENSMUSG00000052736	ENSMUST00000071920.Klrc2	None	None	one2zero
ENSMUSG00000052736	ENSMUST00000112057.Klrc2	None	None	one2zero
ENSMUSG00000052736	ENSMUST00000119533.Klrc2	None	None	one2zero
ENSMUSG00000052736	ENSMUST00000118401.Klrc2	None	None	one2zero
ENSMUSG00000038879	ENSMUST00000040791.Nipal2	reg_11329	ENSMUST00000040791.Nipal2.-1	one2one
ENSMUSG00000026579	ENSMUST00000086040.F5	reg_7644	ENSMUST00000086040.F5.1285	one2one
ENSMUSG00000018238	ENSMUST00000018382.Gdf9	reg_12153	ENSMUST00000018382.Gdf9.13437	one2one
ENSMUSG00000062203	ENSMUST00000167571.Gspt1	reg_3742	ENSMUST00000167571.Gspt1.-1	one2one
ENSMUSG00000062203	ENSMUST00000080030.Gspt1	reg_3742	ENSMUST00000080030.Gspt1.-1	one2one
ENSMUSG00000027331	ENSMUST00000134661.Knstrn	reg_1016	ENSMUST00000134661.Knstrn.1599	one2one
ENSMUSG00000027331	ENSMUST00000110842.Knstrn	reg_1016	ENSMUST00000110842.Knstrn.1599	one2one
ENSMUSG00000005483	ENSMUST00000005620.Dnajb1	reg_10445	ENSMUST00000005620.Dnajb1.8103	one2one
ENSMUSG00000096164	ENSMUST00000098747.Vmn1r93	None	None	one2zero
ENSMUSG00000054453	ENSMUST00000086165.Sytl5	reg_3358	ENSMUST00000086165.Sytl5.-1	one2one
ENSMUSG00000054453	ENSMUST00000067529.Sytl5	reg_3358	ENSMUST00000067529.Sytl5.-1	one2one
ENSMUSG00000067656	ENSMUST00000075619.Slc22a27	reg_15581	ENSMUST00000075619.Slc22a27.30970	many2many
ENSMUSG00000067656	ENSMUST00000075619.Slc22a27	reg_12487	ENSMUST00000075619.Slc22a27.27326	many2many
ENSMUSG00000067656	ENSMUST00000182102.Slc22a27	reg_2094	ENSMUST00000182102.Slc22a27.61814	many2many
ENSMUSG00000067656	ENSMUST00000182102.Slc22a27	reg_6068	ENSMUST00000182102.Slc22a27.79957	many2many
ENSMUSG00000067656	ENSMUST00000182102.Slc22a27	reg_12487	ENSMUST00000182102.Slc22a27.27326	many2many
ENSMUSG00000067656	ENSMUST00000182102.Slc22a27	reg_15581	ENSMUST00000182102.Slc22a27.30970	many2many
ENSMUSG00000067656	ENSMUST00000182102.Slc22a27	reg_17133	ENSMUST00000182102.Slc22a27.67028	many2many
ENSMUSG00000053303	ENSMUST00000120522.Slc22a26	reg_2094	ENSMUST00000120522.Slc22a26.65353	many2many
ENSMUSG00000053303	ENSMUST00000065634.Slc22a26	reg_2094	ENSMUST00000065634.Slc22a26.65353	many2many
ENSMUSG00000063590	ENSMUST00000065651.Slc22a28	reg_398	ENSMUST00000065651.Slc22a28.43181	many2many
ENSMUSG00000024757	ENSMUST00000025666.Slc22a19	reg_6068	ENSMUST00000025666.Slc22a19.50046	many2many
ENSMUSG00000024757	ENSMUST00000025666.Slc22a19	reg_398	ENSMUST00000025666.Slc22a19.48603	many2many
ENSMUSG00000024757	ENSMUST00000025666.Slc22a19	reg_2094	ENSMUST00000025666.Slc22a19.50040	many2many
ENSMUSG00000024757	ENSMUST00000025666.Slc22a19	reg_17133	ENSMUST00000025666.Slc22a19.45963	many2many
ENSMUSG00000052562	ENSMUST00000064507.Slc22a30	reg_398	ENSMUST00000064507.Slc22a30.43490	many2many
ENSMUSG00000052562	ENSMUST00000096269.Slc22a30	reg_398	ENSMUST00000096269.Slc22a30.43490	many2many
ENSMUSG00000039735	ENSMUST00000162947.Fnbp1l	reg_11761	ENSMUST00000162947.Fnbp1l.-1	one2one
ENSMUSG00000039735	ENSMUST00000162409.Fnbp1l	reg_11761	ENSMUST00000162409.Fnbp1l.-1	one2one
ENSMUSG00000039735	ENSMUST00000239148.Fnbp1l	reg_11761	ENSMUST00000239148.Fnbp1l.-1	one2one
ENSMUSG00000009614	ENSMUST00000102886.Sardh	reg_1314	ENSMUST00000102886.Sardh.-1	one2one
ENSMUSG00000046618	ENSMUST00000057279.Olfml2a	reg_15185	ENSMUST00000057279.Olfml2a.5785	one2one
ENSMUSG00000039263	ENSMUST00000044415.Npepl1	reg_1926	ENSMUST00000044415.Npepl1.309	one2one
ENSMUSG00000023118	ENSMUST00000023882.Sympk	reg_284	ENSMUST00000023882.Sympk.-1	one2one
ENSMUSG00000109771	ENSMUST00000210052.Gm35315	None	None	one2zero
ENSMUSG00000060798	ENSMUST00000061590.Intu	reg_8212	ENSMUST00000061590.Intu.11667	one2one
ENSMUSG00000060798	ENSMUST00000091186.Intu	reg_8212	ENSMUST00000091186.Intu.-1	one2one
ENSMUSG00000017817	ENSMUST00000109425.Jph2	reg_1555	ENSMUST00000109425.Jph2.3721	one2one
ENSMUSG00000017817	ENSMUST00000017961.Jph2	reg_1555	ENSMUST00000017961.Jph2.3721	one2one
ENSMUSG00000037997	ENSMUST00000039680.Parp11	reg_14745	ENSMUST00000039680.Parp11.12341	one2one
ENSMUSG00000033987	ENSMUST00000132685.Dnah17	reg_545	ENSMUST00000132685.Dnah17.-1	one2one
ENSMUSG00000033987	ENSMUST00000106308.Dnah17	reg_545	ENSMUST00000106308.Dnah17.-1	one2one
ENSMUSG00000033987	ENSMUST00000084803.Dnah17	reg_545	ENSMUST00000084803.Dnah17.-1	one2one
ENSMUSG00000036053	ENSMUST00000127122.Fmnl2	reg_3643	ENSMUST00000127122.Fmnl2.-1	one2one
ENSMUSG00000036053	ENSMUST00000155586.Fmnl2	reg_3643	ENSMUST00000155586.Fmnl2.-1	one2one
ENSMUSG00000036053	ENSMUST00000050719.Fmnl2	reg_3643	ENSMUST00000050719.Fmnl2.-1	one2one
ENSMUSG00000036053	ENSMUST00000090952.Fmnl2	reg_3643	ENSMUST00000090952.Fmnl2.-1	one2one
ENSMUSG00000036053	ENSMUST00000049483.Fmnl2	reg_3643	ENSMUST00000049483.Fmnl2.-1	one2one
ENSMUSG00000039826	ENSMUST00000048044.Trub2	reg_16449	ENSMUST00000048044.Trub2.25102	one2one
ENSMUSG00000031090	ENSMUST00000033415.Nadsyn1	reg_13410	ENSMUST00000033415.Nadsyn1.-1	one2one
ENSMUSG00000026198	ENSMUST00000027396.Abcb6	reg_3545	ENSMUST00000027396.Abcb6.335	one2one
ENSMUSG00000070870	ENSMUST00000087359.Cryge	reg_8675	ENSMUST00000087359.Cryge.46073	many2many
ENSMUSG00000070870	ENSMUST00000087359.Cryge	reg_12163	ENSMUST00000087359.Cryge.4572	many2many
ENSMUSG00000070870	ENSMUST00000161960.Cryge	reg_8675	ENSMUST00000161960.Cryge.46073	many2many
ENSMUSG00000070870	ENSMUST00000161960.Cryge	reg_12163	ENSMUST00000161960.Cryge.4572	many2many
ENSMUSG00000025945	ENSMUST00000027082.Crygf	reg_8675	ENSMUST00000027082.Crygf.16661	many2many
ENSMUSG00000025945	ENSMUST00000027082.Crygf	reg_12163	ENSMUST00000027082.Crygf.50938	many2many
ENSMUSG00000059327	ENSMUST00000071453.Eda	reg_10766	ENSMUST00000071453.Eda.-1	one2one
ENSMUSG00000026926	ENSMUST00000114093.Pmpca	reg_8336	ENSMUST00000114093.Pmpca.16707	one2one
ENSMUSG00000026926	ENSMUST00000076431.Pmpca	reg_8336	ENSMUST00000076431.Pmpca.-1	one2one
ENSMUSG00000041548	ENSMUST00000036991.Hspb8	reg_11945	ENSMUST00000036991.Hspb8.7523	one2one
ENSMUSG00000052301	ENSMUST00000064110.Doc2a	reg_16917	ENSMUST00000064110.Doc2a.9917	one2one
ENSMUSG00000069581	ENSMUST00000092366.Tspear	reg_7248	ENSMUST00000092366.Tspear.-1	one2one
ENSMUSG00000047648	ENSMUST00000070300.Fbxo30	reg_9498	ENSMUST00000070300.Fbxo30.8152	one2one
ENSMUSG00000047648	ENSMUST00000129456.Fbxo30	reg_9498	ENSMUST00000129456.Fbxo30.8152	one2one
ENSMUSG00000046908	ENSMUST00000057569.Ltb4r1	reg_6466	ENSMUST00000057569.Ltb4r1.1833	one2one
ENSMUSG00000050621	ENSMUST00000053150.Rps27rt	None	None	one2zero
ENSMUSG00000030978	ENSMUST00000033283.Rrm1	reg_4600	ENSMUST00000033283.Rrm1.5757	one2one
ENSMUSG00000023952	ENSMUST00000172170.Gtpbp2	reg_6472	ENSMUST00000172170.Gtpbp2.1200	one2one
ENSMUSG00000023952	ENSMUST00000024748.Gtpbp2	reg_6472	ENSMUST00000024748.Gtpbp2.1200	one2one
ENSMUSG00000109238	ENSMUST00000207669.Gm35060	reg_12997	ENSMUST00000207669.Gm35060.52491	one2one
ENSMUSG00000029705	ENSMUST00000176172.Cux1	reg_11555	ENSMUST00000176172.Cux1.-1	one2one
ENSMUSG00000029705	ENSMUST00000176778.Cux1	reg_11555	ENSMUST00000176778.Cux1.-1	one2one
ENSMUSG00000029705	ENSMUST00000175975.Cux1	reg_11555	ENSMUST00000175975.Cux1.-1	one2one
ENSMUSG00000029705	ENSMUST00000004097.Cux1	reg_11555	ENSMUST00000004097.Cux1.-1	one2one
ENSMUSG00000037287	ENSMUST00000138506.Tbcel	reg_354	ENSMUST00000138506.Tbcel.-1	one2one
ENSMUSG00000037287	ENSMUST00000125995.Tbcel	reg_354	ENSMUST00000125995.Tbcel.-1	one2one
ENSMUSG00000037287	ENSMUST00000066148.Tbcel	reg_354	ENSMUST00000066148.Tbcel.-1	one2one
ENSMUSG00000037287	ENSMUST00000066179.Tbcel	reg_354	ENSMUST00000066179.Tbcel.-1	one2one
ENSMUSG00000037287	ENSMUST00000128959.Tbcel	reg_354	ENSMUST00000128959.Tbcel.-1	one2one
ENSMUSG00000056055	ENSMUST00000177757.Sag	reg_15223	ENSMUST00000177757.Sag.-1	one2one
ENSMUSG00000056055	ENSMUST00000077772.Sag	reg_15223	ENSMUST00000077772.Sag.-1	one2one
ENSMUSG00000047545	ENSMUST00000213906.Olfr629	None	None	one2zero
ENSMUSG00000047545	ENSMUST00000051346.Olfr629	None	None	one2zero
ENSMUSG00000047545	ENSMUST00000216300.Olfr629	None	None	one2zero
ENSMUSG00000025885	ENSMUST00000121875.Myo5b	reg_1990	ENSMUST00000121875.Myo5b.-1	one2one
ENSMUSG00000025885	ENSMUST00000074157.Myo5b	reg_1990	ENSMUST00000074157.Myo5b.-1	one2one
ENSMUSG00000056569	ENSMUST00000070758.Mpz	reg_2855	ENSMUST00000070758.Mpz.10469	one2one
