t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000162745	ENST00000367940.OLFML2B	reg_10139	ENST00000367940.OLFML2B.478	one2one
ENSG00000164548	ENST00000621813.TRA2A	reg_16375	ENST00000621813.TRA2A.-1	one2many
ENSG00000164548	ENST00000392502.TRA2A	reg_16375	ENST00000392502.TRA2A.-1	one2many
ENSG00000164548	ENST00000297071.TRA2A	reg_20405	ENST00000297071.TRA2A.-1	one2many
ENSG00000276070	ENST00000620098.CCL4L2	reg_714	ENST00000620098.CCL4L2.282408	many2many
ENSG00000276070	ENST00000620098.CCL4L2	reg_6836	ENST00000620098.CCL4L2.400938	many2many
ENSG00000276070	ENST00000620098.CCL4L2	reg_1383	ENST00000620098.CCL4L2.1447024	many2many
ENSG00000276070	ENST00000620098.CCL4L2	reg_401	ENST00000620098.CCL4L2.307427	many2many
ENSG00000276070	ENST00000620098.CCL4L2	reg_9561	ENST00000620098.CCL4L2.129499	many2many
ENSG00000276070	ENST00000617405.CCL4L2	reg_6836	ENST00000617405.CCL4L2.400938	many2many
ENSG00000276070	ENST00000617405.CCL4L2	reg_401	ENST00000617405.CCL4L2.307427	many2many
ENSG00000276070	ENST00000617405.CCL4L2	reg_714	ENST00000617405.CCL4L2.282408	many2many
ENSG00000276070	ENST00000620250.CCL4L2	reg_6836	ENST00000620250.CCL4L2.400938	many2many
ENSG00000276070	ENST00000620250.CCL4L2	reg_714	ENST00000620250.CCL4L2.282408	many2many
ENSG00000276070	ENST00000615418.CCL4L2	reg_401	ENST00000615418.CCL4L2.307427	many2many
ENSG00000276070	ENST00000615418.CCL4L2	reg_714	ENST00000615418.CCL4L2.282408	many2many
ENSG00000276070	ENST00000615418.CCL4L2	reg_9561	ENST00000615418.CCL4L2.129499	many2many
ENSG00000276070	ENST00000615418.CCL4L2	reg_6836	ENST00000615418.CCL4L2.400938	many2many
ENSG00000276070	ENST00000620576.CCL4L2	reg_6836	ENST00000620576.CCL4L2.400938	many2many
ENSG00000276070	ENST00000620576.CCL4L2	reg_714	ENST00000620576.CCL4L2.282408	many2many
ENSG00000276070	ENST00000610565.CCL4L2	reg_8796	ENST00000610565.CCL4L2.3138601	many2many
ENSG00000276070	ENST00000610565.CCL4L2	reg_1383	ENST00000610565.CCL4L2.1447024	many2many
ENSG00000276070	ENST00000610565.CCL4L2	reg_714	ENST00000610565.CCL4L2.282408	many2many
ENSG00000276070	ENST00000610565.CCL4L2	reg_401	ENST00000610565.CCL4L2.307427	many2many
ENSG00000276070	ENST00000610565.CCL4L2	reg_6836	ENST00000610565.CCL4L2.400938	many2many
ENSG00000275302	ENST00000615863.CCL4	reg_714	ENST00000615863.CCL4.308997	many2many
ENSG00000275302	ENST00000615863.CCL4	reg_6836	ENST00000615863.CCL4.389297	many2many
ENSG00000160211	ENST00000369620.G6PD	reg_5247	ENST00000369620.G6PD.-1	one2one
ENSG00000160211	ENST00000393564.G6PD	reg_5247	ENST00000393564.G6PD.-1	one2one
ENSG00000172466	ENST00000399061.ZNF24	reg_10244	ENST00000399061.ZNF24.14658	one2one
ENSG00000152990	ENST00000334304.ADGRA3	reg_9664	ENST00000334304.ADGRA3.-1	one2one
ENSG00000104892	ENST00000391946.KLC3	reg_5748	ENST00000391946.KLC3.15057	one2one
ENSG00000104892	ENST00000470402.KLC3	reg_5748	ENST00000470402.KLC3.15057	one2one
ENSG00000104892	ENST00000585434.KLC3	reg_5748	ENST00000585434.KLC3.15057	one2one
ENSG00000184619	ENST00000649935.KRBA2	None	None	one2zero
ENSG00000184619	ENST00000643221.KRBA2	None	None	one2zero
ENSG00000184619	ENST00000396267.KRBA2	None	None	one2zero
ENSG00000188536	ENST00000251595.HBA2	reg_5297	ENST00000251595.HBA2.53145	one2one
ENSG00000214193	ENST00000453908.SH3D21	reg_6030	ENST00000453908.SH3D21.6304	one2one
ENSG00000214193	ENST00000505871.SH3D21	reg_6030	ENST00000505871.SH3D21.6304	one2one
ENSG00000211833	ENST00000390481.TRAJ58	reg_72	ENST00000390481.TRAJ58.340	one2one
ENSG00000187522	ENST00000378372.HSPA14	reg_7117	ENST00000378372.HSPA14.5907	one2one
ENSG00000168906	ENST00000306434.MAT2A	reg_8599	ENST00000306434.MAT2A.-1	one2one
ENSG00000101407	ENST00000373448.TTI1	reg_20471	ENST00000373448.TTI1.-1	one2one
ENSG00000125531	ENST00000370098.FNDC11	reg_5520	ENST00000370098.FNDC11.7884	one2one
ENSG00000091640	ENST00000206020.SPAG7	reg_2974	ENST00000206020.SPAG7.2579	one2one
ENSG00000091640	ENST00000575142.SPAG7	reg_2974	ENST00000575142.SPAG7.2579	one2one
ENSG00000114120	ENST00000446041.SLC25A36	reg_17559	ENST00000446041.SLC25A36.-1	one2many
ENSG00000114120	ENST00000324194.SLC25A36	reg_14304	ENST00000324194.SLC25A36.-1	one2many
ENSG00000114120	ENST00000453248.SLC25A36	reg_17559	ENST00000453248.SLC25A36.-1	one2many
ENSG00000128604	ENST00000489702.IRF5	reg_1245	ENST00000489702.IRF5.35773	one2one
ENSG00000128604	ENST00000402030.IRF5	reg_1245	ENST00000402030.IRF5.35773	one2one
ENSG00000128604	ENST00000477535.IRF5	reg_1245	ENST00000477535.IRF5.35773	one2one
ENSG00000154143	ENST00000284288.PANX3	reg_8127	ENST00000284288.PANX3.2361	one2one
ENSG00000112343	ENST00000357085.TRIM38	None	None	one2zero
ENSG00000100401	ENST00000356244.RANGAP1	reg_19001	ENST00000356244.RANGAP1.-1	one2one
ENSG00000275385	ENST00000616054.CCL18	reg_7409	ENST00000616054.CCL18.1615576	many2many
ENSG00000275385	ENST00000616054.CCL18	reg_3374	ENST00000616054.CCL18.1687352	many2many
ENSG00000276085	ENST00000619989.CCL3L1	reg_7409	ENST00000619989.CCL3L1.337192	many2many
ENSG00000276085	ENST00000619989.CCL3L1	reg_3374	ENST00000619989.CCL3L1.516774	many2many
ENSG00000277632	ENST00000613922.CCL3	reg_3374	ENST00000613922.CCL3.489579	many2many
ENSG00000277632	ENST00000613922.CCL3	reg_7409	ENST00000613922.CCL3.319478	many2many
ENSG00000175390	ENST00000533626.EIF3F	reg_11149	ENST00000533626.EIF3F.1471	one2one
ENSG00000175390	ENST00000531572.EIF3F	reg_11149	ENST00000531572.EIF3F.1471	one2one
ENSG00000196990	ENST00000673969.FAM163B	reg_7830	ENST00000673969.FAM163B.6384	one2one
ENSG00000255072	ENST00000527353.PIGY	reg_15935	ENST00000527353.PIGY.173112	one2one
ENSG00000148634	ENST00000277817.HERC4	reg_13154	ENST00000277817.HERC4.-1	one2many
ENSG00000148634	ENST00000373700.HERC4	reg_13154	ENST00000373700.HERC4.-1	one2many
ENSG00000148634	ENST00000412272.HERC4	reg_9227	ENST00000412272.HERC4.-1	one2many
ENSG00000148634	ENST00000395198.HERC4	reg_9227	ENST00000395198.HERC4.-1	one2many
ENSG00000168828	ENST00000377981.OR13J1	reg_13847	ENST00000377981.OR13J1.5649	one2one
ENSG00000204887	ENST00000377747.KRTAP1-4	reg_10675	ENST00000377747.KRTAP1-4.39807	one2one
ENSG00000126267	ENST00000649813.COX6B1	reg_20171	ENST00000649813.COX6B1.223654	one2one
ENSG00000203724	ENST00000367393.C1orf53	reg_4821	ENST00000367393.C1orf53.267	one2one
ENSG00000212864	ENST00000392827.RNF208	reg_3430	ENST00000392827.RNF208.938	one2one
ENSG00000173545	ENST00000308683.ZNF622	reg_8573	ENST00000308683.ZNF622.2686	one2one
ENSG00000101890	ENST00000218006.GUCY2F	None	None	one2zero
ENSG00000131051	ENST00000361162.RBM39	reg_18831	ENST00000361162.RBM39.-1	one2many
ENSG00000131051	ENST00000528062.RBM39	reg_10288	ENST00000528062.RBM39.-1	one2many
ENSG00000131051	ENST00000253363.RBM39	reg_18831	ENST00000253363.RBM39.-1	one2many
ENSG00000131931	ENST00000254250.THAP1	reg_9037	ENST00000254250.THAP1.61779	one2one
ENSG00000139515	ENST00000381033.PDX1	reg_16036	ENST00000381033.PDX1.29225	one2one
ENSG00000221859	ENST00000380095.KRTAP10-10	None	None	one2zero
ENSG00000162769	ENST00000366971.FLVCR1	reg_2264	ENST00000366971.FLVCR1.26136	one2one
ENSG00000197579	ENST00000360538.TOPORS	reg_1484	ENST00000360538.TOPORS.98	one2one
ENSG00000197579	ENST00000379858.TOPORS	reg_1484	ENST00000379858.TOPORS.98	one2one
ENSG00000141698	ENST00000435506.NT5C3B	reg_20183	ENST00000435506.NT5C3B.-1	one2one
ENSG00000213920	ENST00000288087.MDP1	reg_357	ENST00000288087.MDP1.2779	one2one
ENSG00000163347	ENST00000295522.CLDN1	reg_14203	ENST00000295522.CLDN1.17282	one2one
ENSG00000038382	ENST00000344204.TRIO	reg_18319	ENST00000344204.TRIO.-1	one2one
ENSG00000183644	ENST00000332814.HOATZ	reg_2410	ENST00000332814.HOATZ.77	one2one
ENSG00000183644	ENST00000375618.HOATZ	reg_2410	ENST00000375618.HOATZ.77	one2one
ENSG00000183644	ENST00000529167.HOATZ	reg_2410	ENST00000529167.HOATZ.77	one2one
ENSG00000163428	ENST00000295628.LRRC58	reg_8706	ENST00000295628.LRRC58.21225	one2one
ENSG00000188529	ENST00000343255.SRSF10	reg_4529	ENST00000343255.SRSF10.13453	one2many
ENSG00000188529	ENST00000484146.SRSF10	reg_6867	ENST00000484146.SRSF10.58571	one2many
ENSG00000188529	ENST00000484146.SRSF10	reg_4529	ENST00000484146.SRSF10.13453	one2many
ENSG00000188529	ENST00000492112.SRSF10	reg_4529	ENST00000492112.SRSF10.13453	one2many
ENSG00000188529	ENST00000374452.SRSF10	reg_6867	ENST00000374452.SRSF10.58571	one2many
ENSG00000188529	ENST00000374452.SRSF10	reg_4529	ENST00000374452.SRSF10.13453	one2many
ENSG00000188529	ENST00000344989.SRSF10	reg_6867	ENST00000344989.SRSF10.58571	one2many
ENSG00000188529	ENST00000344989.SRSF10	reg_4529	ENST00000344989.SRSF10.13453	one2many
ENSG00000188529	ENST00000453840.SRSF10	reg_4529	ENST00000453840.SRSF10.13453	one2many
ENSG00000188529	ENST00000453840.SRSF10	reg_6867	ENST00000453840.SRSF10.58571	one2many
ENSG00000188529	ENST00000374453.SRSF10	reg_4529	ENST00000374453.SRSF10.13453	one2many
ENSG00000188529	ENST00000374453.SRSF10	reg_6867	ENST00000374453.SRSF10.58571	one2many
ENSG00000152705	ENST00000282611.CATSPER3	None	None	one2zero
ENSG00000165188	ENST00000297894.RNF183	reg_11180	ENST00000297894.RNF183.18403	one2one
ENSG00000165188	ENST00000489339.RNF183	reg_11180	ENST00000489339.RNF183.18403	one2one
ENSG00000105968	ENST00000446531.H2AZ2	reg_4916	ENST00000446531.H2AZ2.52349	one2one
ENSG00000105968	ENST00000222690.H2AZ2	reg_4916	ENST00000222690.H2AZ2.52349	one2one
ENSG00000105968	ENST00000308153.H2AZ2	reg_4916	ENST00000308153.H2AZ2.52349	one2one
ENSG00000115310	ENST00000337526.RTN4	reg_3889	ENST00000337526.RTN4.425	one2one
ENSG00000115310	ENST00000402434.RTN4	reg_3889	ENST00000402434.RTN4.425	one2one
ENSG00000115310	ENST00000317610.RTN4	reg_3889	ENST00000317610.RTN4.425	one2one
ENSG00000115310	ENST00000357732.RTN4	reg_3889	ENST00000357732.RTN4.425	one2one
ENSG00000115310	ENST00000394609.RTN4	reg_3889	ENST00000394609.RTN4.425	one2one
ENSG00000115310	ENST00000404909.RTN4	reg_3889	ENST00000404909.RTN4.425	one2one
ENSG00000166573	ENST00000299727.GALR1	reg_8089	ENST00000299727.GALR1.22453	one2one
ENSG00000161992	ENST00000409413.PRR35	reg_8878	ENST00000409413.PRR35.7144	one2one
ENSG00000143595	ENST00000484864.AQP10	reg_1354	ENST00000484864.AQP10.3254	one2one
ENSG00000143595	ENST00000324978.AQP10	reg_1354	ENST00000324978.AQP10.3254	one2one
ENSG00000151577	ENST00000295881.DRD3	reg_17834	ENST00000295881.DRD3.-1	one2many
ENSG00000151577	ENST00000460779.DRD3	reg_13922	ENST00000460779.DRD3.-1	one2many
ENSG00000065320	ENST00000173229.NTN1	reg_20323	ENST00000173229.NTN1.-1	one2one
ENSG00000055044	ENST00000264279.NOP58	reg_12246	ENST00000264279.NOP58.22316	one2one
ENSG00000107165	ENST00000388918.TYRP1	reg_13071	ENST00000388918.TYRP1.15404	one2one
ENSG00000148935	ENST00000454584.GAS2	reg_15374	ENST00000454584.GAS2.1632	one2one
ENSG00000095777	ENST00000642920.MYO3A	reg_15895	ENST00000642920.MYO3A.-1	one2one
ENSG00000260428	ENST00000567180.SCX	reg_897	ENST00000567180.SCX.9256	one2one
ENSG00000165501	ENST00000298288.LRR1	reg_13880	ENST00000298288.LRR1.28757	one2one
ENSG00000169760	ENST00000457714.NLGN1	reg_19451	ENST00000457714.NLGN1.-1	one2one
ENSG00000146416	ENST00000357847.AIG1	reg_16346	ENST00000357847.AIG1.-1	one2many
ENSG00000146416	ENST00000275235.AIG1	reg_17541	ENST00000275235.AIG1.-1	one2many
ENSG00000146416	ENST00000646199.AIG1	reg_17512	ENST00000646199.AIG1.-1	one2many
ENSG00000174137	ENST00000489363.FAM53A	reg_4737	ENST00000489363.FAM53A.35108	one2one
ENSG00000174137	ENST00000308132.FAM53A	reg_4737	ENST00000308132.FAM53A.35108	one2one
ENSG00000162004	ENST00000345165.CCDC78	None	None	one2zero
ENSG00000162004	ENST00000293889.CCDC78	None	None	one2zero
ENSG00000146267	ENST00000389677.FAXC	None	None	one2zero
ENSG00000233803	ENST00000383008.TSPY4	None	None	one2zero
ENSG00000233803	ENST00000426950.TSPY4	None	None	one2zero
ENSG00000164904	ENST00000409134.ALDH7A1	reg_19199	ENST00000409134.ALDH7A1.-1	one2many
ENSG00000164904	ENST00000637782.ALDH7A1	reg_12111	ENST00000637782.ALDH7A1.-1	one2many
ENSG00000164904	ENST00000553117.ALDH7A1	reg_19199	ENST00000553117.ALDH7A1.-1	one2many
ENSG00000164904	ENST00000637272.ALDH7A1	reg_12111	ENST00000637272.ALDH7A1.-1	one2many
ENSG00000164904	ENST00000637206.ALDH7A1	reg_12111	ENST00000637206.ALDH7A1.-1	one2many
ENSG00000164904	ENST00000636743.ALDH7A1	reg_12111	ENST00000636743.ALDH7A1.-1	one2many
ENSG00000164904	ENST00000636886.ALDH7A1	reg_19199	ENST00000636886.ALDH7A1.-1	one2many
ENSG00000164904	ENST00000636879.ALDH7A1	reg_20293	ENST00000636879.ALDH7A1.-1	one2many
ENSG00000204444	ENST00000375916.APOM	reg_4237	ENST00000375916.APOM.19161	one2one
ENSG00000185946	ENST00000524631.RNPC3	reg_4665	ENST00000524631.RNPC3.21854	one2one
ENSG00000185946	ENST00000423855.RNPC3	reg_4665	ENST00000423855.RNPC3.21854	one2one
ENSG00000182247	ENST00000396703.UBE2E2	reg_16345	ENST00000396703.UBE2E2.-1	one2one
ENSG00000188897	ENST00000598234.CTD-3088G3.8	reg_12563	ENST00000598234.CTD-3088G3.8.20836	one2many
ENSG00000188897	ENST00000598234.CTD-3088G3.8	reg_3182	ENST00000598234.CTD-3088G3.8.22611	one2many
ENSG00000123643	ENST00000521925.SLC36A1	reg_16089	ENST00000521925.SLC36A1.-1	one2many
ENSG00000123643	ENST00000520701.SLC36A1	reg_16089	ENST00000520701.SLC36A1.-1	one2many
ENSG00000123643	ENST00000616007.SLC36A1	reg_6519	ENST00000616007.SLC36A1.-1	one2many
ENSG00000138083	ENST00000260653.SIX3	reg_20378	ENST00000260653.SIX3.4858	one2one
ENSG00000181789	ENST00000314797.COPG1	reg_15560	ENST00000314797.COPG1.22559	one2one
ENSG00000198765	ENST00000613524.SYCP1	reg_19221	ENST00000613524.SYCP1.-1	one2many
ENSG00000198765	ENST00000369522.SYCP1	reg_2257	ENST00000369522.SYCP1.-1	one2many
ENSG00000187021	ENST00000534537.PNLIPRP1	reg_3585	ENST00000534537.PNLIPRP1.463	one2one
ENSG00000187021	ENST00000358834.PNLIPRP1	reg_3585	ENST00000358834.PNLIPRP1.463	one2one
ENSG00000239810	ENST00000619922.PRAMEF11	reg_4699	ENST00000619922.PRAMEF11.698632	one2one
ENSG00000185359	ENST00000329138.HGS	reg_948	ENST00000329138.HGS.8589	one2one
ENSG00000185359	ENST00000678105.HGS	reg_948	ENST00000678105.HGS.8589	one2one
ENSG00000185359	ENST00000678866.HGS	reg_948	ENST00000678866.HGS.8589	one2one
ENSG00000185359	ENST00000677243.HGS	reg_948	ENST00000677243.HGS.8589	one2one
ENSG00000185359	ENST00000677044.HGS	reg_948	ENST00000677044.HGS.8589	one2one
ENSG00000185359	ENST00000677109.HGS	reg_948	ENST00000677109.HGS.8589	one2one
ENSG00000185359	ENST00000678196.HGS	reg_948	ENST00000678196.HGS.8589	one2one
ENSG00000185359	ENST00000677484.HGS	reg_948	ENST00000677484.HGS.8589	one2one
ENSG00000185359	ENST00000677225.HGS	reg_948	ENST00000677225.HGS.8589	one2one
ENSG00000185359	ENST00000677161.HGS	reg_948	ENST00000677161.HGS.8589	one2one
ENSG00000185359	ENST00000676729.HGS	reg_948	ENST00000676729.HGS.8589	one2one
ENSG00000185359	ENST00000676462.HGS	reg_948	ENST00000676462.HGS.8589	one2one
ENSG00000185359	ENST00000679336.HGS	reg_948	ENST00000679336.HGS.8589	one2one
ENSG00000163159	ENST00000640458.VPS72	reg_8981	ENST00000640458.VPS72.29769	one2one
ENSG00000171126	ENST00000394973.KCNG3	reg_4522	ENST00000394973.KCNG3.-1	one2one
ENSG00000171126	ENST00000306078.KCNG3	reg_4522	ENST00000306078.KCNG3.-1	one2one
ENSG00000168014	ENST00000334126.C2CD3	reg_15909	ENST00000334126.C2CD3.-1	one2many
ENSG00000168014	ENST00000313663.C2CD3	reg_20988	ENST00000313663.C2CD3.-1	one2many
ENSG00000100311	ENST00000381551.PDGFB	reg_6221	ENST00000381551.PDGFB.-1	one2many
ENSG00000100311	ENST00000331163.PDGFB	reg_10209	ENST00000331163.PDGFB.-1	one2many
ENSG00000178965	ENST00000420661.ERICH3	reg_18274	ENST00000420661.ERICH3.-1	one2one
ENSG00000103710	ENST00000220062.RASL12	reg_4466	ENST00000220062.RASL12.-1	one2many
ENSG00000103710	ENST00000421977.RASL12	reg_14445	ENST00000421977.RASL12.-1	one2many
ENSG00000103710	ENST00000434605.RASL12	reg_4466	ENST00000434605.RASL12.-1	one2many
ENSG00000119711	ENST00000350259.ALDH6A1	reg_14369	ENST00000350259.ALDH6A1.-1	one2one
ENSG00000119711	ENST00000553458.ALDH6A1	reg_14369	ENST00000553458.ALDH6A1.-1	one2one
ENSG00000221864	ENST00000360770.KRTAP12-2	reg_12775	ENST00000360770.KRTAP12-2.41996	one2one
ENSG00000213923	ENST00000413574.CSNK1E	reg_8837	ENST00000413574.CSNK1E.14027	many2one
ENSG00000213923	ENST00000359867.CSNK1E	reg_8837	ENST00000359867.CSNK1E.14027	many2one
ENSG00000283900	ENST00000400206.TPTEP2-CSNK1E	reg_8837	ENST00000400206.TPTEP2-CSNK1E.14027	many2one
ENSG00000146776	ENST00000477775.ATXN7L1	reg_21388	ENST00000477775.ATXN7L1.-1	one2many
ENSG00000146776	ENST00000419735.ATXN7L1	reg_17138	ENST00000419735.ATXN7L1.-1	one2many
ENSG00000054523	ENST00000377081.KIF1B	reg_19606	ENST00000377081.KIF1B.-1	one2many
ENSG00000054523	ENST00000676179.KIF1B	reg_11980	ENST00000676179.KIF1B.-1	one2many
ENSG00000054523	ENST00000620295.KIF1B	reg_11981	ENST00000620295.KIF1B.-1	one2many
ENSG00000054523	ENST00000622724.KIF1B	reg_19606	ENST00000622724.KIF1B.-1	one2many
ENSG00000054523	ENST00000263934.KIF1B	reg_13216	ENST00000263934.KIF1B.-1	one2many
ENSG00000130224	ENST00000317135.LRCH2	reg_20984	ENST00000317135.LRCH2.-1	one2many
ENSG00000130224	ENST00000538422.LRCH2	reg_14343	ENST00000538422.LRCH2.-1	one2many
ENSG00000121410	ENST00000263100.A1BG	reg_340	ENST00000263100.A1BG.71384	one2one
ENSG00000213085	ENST00000426543.CFAP45	reg_8338	ENST00000426543.CFAP45.-1	one2many
ENSG00000213085	ENST00000368099.CFAP45	reg_20833	ENST00000368099.CFAP45.-1	one2many
ENSG00000077721	ENST00000631185.UBE2A	reg_14717	ENST00000631185.UBE2A.-1	one2many
ENSG00000077721	ENST00000346330.UBE2A	reg_14717	ENST00000346330.UBE2A.-1	one2many
ENSG00000077721	ENST00000625938.UBE2A	reg_15288	ENST00000625938.UBE2A.-1	one2many
ENSG00000077721	ENST00000371558.UBE2A	reg_15288	ENST00000371558.UBE2A.-1	one2many
ENSG00000105011	ENST00000474890.ASF1B	reg_7803	ENST00000474890.ASF1B.14113	one2one
ENSG00000105011	ENST00000263382.ASF1B	reg_7803	ENST00000263382.ASF1B.14113	one2one
ENSG00000165630	ENST00000378572.PRPF18	reg_13561	ENST00000378572.PRPF18.-1	one2one
ENSG00000175764	ENST00000321582.TTLL11	reg_17825	ENST00000321582.TTLL11.-1	one2one
ENSG00000197892	ENST00000524189.KIF13B	reg_21088	ENST00000524189.KIF13B.-1	one2one
ENSG00000178015	ENST00000380007.GPR150	None	None	one2zero
ENSG00000174238	ENST00000313486.PITPNA	reg_2184	ENST00000313486.PITPNA.-1	one2one
ENSG00000174238	ENST00000539476.PITPNA	reg_2184	ENST00000539476.PITPNA.-1	one2one
ENSG00000149305	ENST00000537778.HTR3B	reg_15791	ENST00000537778.HTR3B.-1	one2one
ENSG00000149305	ENST00000260191.HTR3B	reg_15791	ENST00000260191.HTR3B.-1	one2one
ENSG00000198356	ENST00000591090.GET3	reg_7925	ENST00000591090.GET3.6986	one2one
ENSG00000133028	ENST00000255390.SCO1	reg_5563	ENST00000255390.SCO1.3036	one2one
ENSG00000133028	ENST00000577427.SCO1	reg_5563	ENST00000577427.SCO1.3036	one2one
ENSG00000122952	ENST00000373944.ZWINT	reg_16040	ENST00000373944.ZWINT.58235	one2one
ENSG00000122952	ENST00000361148.ZWINT	reg_16040	ENST00000361148.ZWINT.58235	one2one
ENSG00000048649	ENST00000308488.RSF1	reg_9078	ENST00000308488.RSF1.-1	one2one
ENSG00000048649	ENST00000480887.RSF1	reg_9078	ENST00000480887.RSF1.-1	one2one
ENSG00000163029	ENST00000402989.SMC6	reg_8270	ENST00000402989.SMC6.-1	one2one
ENSG00000122958	ENST00000263559.VPS26A	reg_11523	ENST00000263559.VPS26A.-1	one2one
ENSG00000106511	ENST00000262041.MEOX2	reg_9623	ENST00000262041.MEOX2.1530	one2one
ENSG00000052850	ENST00000652299.ALX4	reg_997	ENST00000652299.ALX4.562	one2one
ENSG00000162594	ENST00000347310.IL23R	reg_7863	ENST00000347310.IL23R.-1	one2one
ENSG00000175482	ENST00000312419.POLD4	reg_114	ENST00000312419.POLD4.26819	many2one
ENSG00000256514	ENST00000543494.AP003419.11	reg_114	ENST00000543494.AP003419.11.26819	many2one
ENSG00000113068	ENST00000524074.PFDN1	reg_13670	ENST00000524074.PFDN1.-1	one2many
ENSG00000113068	ENST00000261813.PFDN1	reg_14011	ENST00000261813.PFDN1.-1	one2many
ENSG00000120694	ENST00000320027.HSPH1	reg_3003	ENST00000320027.HSPH1.513	one2one
ENSG00000120694	ENST00000380405.HSPH1	reg_3003	ENST00000380405.HSPH1.513	one2one
ENSG00000120694	ENST00000630972.HSPH1	reg_3003	ENST00000630972.HSPH1.513	one2one
ENSG00000120694	ENST00000445273.HSPH1	reg_3003	ENST00000445273.HSPH1.513	one2one
ENSG00000184897	ENST00000333762.H1-10	reg_13194	ENST00000333762.H1-10.58844	one2one
ENSG00000115977	ENST00000409068.AAK1	reg_10478	ENST00000409068.AAK1.-1	one2many
ENSG00000115977	ENST00000409085.AAK1	reg_17027	ENST00000409085.AAK1.-1	one2many
ENSG00000115977	ENST00000406297.AAK1	reg_15513	ENST00000406297.AAK1.-1	one2many
ENSG00000115977	ENST00000606389.AAK1	reg_10478	ENST00000606389.AAK1.13712	one2many
ENSG00000143340	ENST00000341785.FAM163A	reg_11859	ENST00000341785.FAM163A.29378	one2one
ENSG00000100784	ENST00000614987.RPS6KA5	reg_8947	ENST00000614987.RPS6KA5.-1	one2one
ENSG00000100784	ENST00000536315.RPS6KA5	reg_8947	ENST00000536315.RPS6KA5.4741	one2one
ENSG00000167604	ENST00000606253.NFKBID	reg_2817	ENST00000606253.NFKBID.32328	one2one
ENSG00000167604	ENST00000396901.NFKBID	reg_2817	ENST00000396901.NFKBID.32328	one2one
ENSG00000167604	ENST00000641389.NFKBID	reg_2817	ENST00000641389.NFKBID.32328	one2one
ENSG00000078900	ENST00000354437.TP73	reg_10267	ENST00000354437.TP73.-1	one2many
ENSG00000078900	ENST00000357733.TP73	reg_10267	ENST00000357733.TP73.-1	one2many
ENSG00000078900	ENST00000378295.TP73	reg_14292	ENST00000378295.TP73.-1	one2many
ENSG00000078900	ENST00000346387.TP73	reg_14292	ENST00000346387.TP73.-1	one2many
ENSG00000078900	ENST00000378285.TP73	reg_10267	ENST00000378285.TP73.-1	one2many
ENSG00000078900	ENST00000378290.TP73	reg_14292	ENST00000378290.TP73.-1	one2many
ENSG00000078900	ENST00000378288.TP73	reg_10267	ENST00000378288.TP73.-1	one2many
ENSG00000139998	ENST00000646754.RAB15	reg_3828	ENST00000646754.RAB15.-1	one2many
ENSG00000139998	ENST00000533601.RAB15	reg_3828	ENST00000533601.RAB15.-1	one2many
ENSG00000139998	ENST00000426039.RAB15	reg_3828	ENST00000426039.RAB15.-1	one2many
ENSG00000139998	ENST00000267512.RAB15	reg_15029	ENST00000267512.RAB15.-1	one2many
ENSG00000242389	ENST00000382658.RBMY1E	None	None	one2zero
ENSG00000242389	ENST00000382659.RBMY1E	None	None	one2zero
ENSG00000082212	ENST00000321341.ME2	reg_5878	ENST00000321341.ME2.2467	one2one
ENSG00000082212	ENST00000639850.ME2	reg_5878	ENST00000639850.ME2.2467	one2one
ENSG00000082212	ENST00000638937.ME2	reg_5878	ENST00000638937.ME2.2467	one2one
ENSG00000082212	ENST00000382927.ME2	reg_5878	ENST00000382927.ME2.2467	one2one
ENSG00000082212	ENST00000640965.ME2	reg_5878	ENST00000640965.ME2.2467	one2one
ENSG00000082212	ENST00000639255.ME2	reg_5878	ENST00000639255.ME2.2467	one2one
ENSG00000082212	ENST00000638410.ME2	reg_5878	ENST00000638410.ME2.2467	one2one
ENSG00000242120	ENST00000567252.MDFIC2	reg_12484	ENST00000567252.MDFIC2.-1	one2one
ENSG00000197965	ENST00000359523.MPZL1	None	None	one2zero
ENSG00000197965	ENST00000474859.MPZL1	None	None	one2zero
ENSG00000167769	ENST00000301452.ACER1	reg_19264	ENST00000301452.ACER1.-1	one2one
ENSG00000171396	ENST00000390661.KRTAP4-4	reg_2552	ENST00000390661.KRTAP4-4.86522	many2one
ENSG00000198090	ENST00000345847.KRTAP4-6	reg_2552	ENST00000345847.KRTAP4-6.1919189	many2one
ENSG00000047346	ENST00000261844.FAM214A	None	None	one2zero
ENSG00000047346	ENST00000546305.FAM214A	None	None	one2zero
ENSG00000047346	ENST00000619572.FAM214A	None	None	one2zero
ENSG00000114554	ENST00000393409.PLXNA1	reg_18823	ENST00000393409.PLXNA1.-1	one2one
ENSG00000148335	ENST00000372486.NTMT1	reg_6458	ENST00000372486.NTMT1.24802	one2one
ENSG00000178935	ENST00000391701.ZNF552	None	None	one2zero
ENSG00000173809	ENST00000647536.TDRD12	reg_10814	ENST00000647536.TDRD12.-1	one2many
ENSG00000173809	ENST00000444215.TDRD12	reg_20760	ENST00000444215.TDRD12.-1	one2many
ENSG00000138640	ENST00000395002.FAM13A	reg_7957	ENST00000395002.FAM13A.-1	one2many
